timestamp,date,time,hour,violation_type,violation_id,vehicle_id,vehicle_type,license_plate,lane,traffic_signal,speed,location_x,location_y
2026-01-23T18:40:21.645394,2026-01-23,18:40:21,18,ILLEGAL_TURN,9,121,SMALL,N/A,LANE2,RED,104.55,750,677
2026-01-23T18:40:42.579626,2026-01-23,18:40:42,18,ILLEGAL_TURN,10,136,SMALL,N/A,LANE2,RED,66.9,732,624
2026-01-23T18:40:42.667672,2026-01-23,18:40:42,18,ILLEGAL_TURN,11,134,SMALL,N/A,LANE2,RED,115.81,590,585
2026-01-23T18:40:44.038667,2026-01-23,18:40:44,18,ILLEGAL_TURN,12,143,SMALL,N/A,LANE2,RED,64.03,646,594
2026-01-23T18:40:50.310329,2026-01-23,18:40:50,18,ILLEGAL_TURN,13,152,SMALL,N/A,LANE2,RED,26.77,607,642
2026-01-23T18:40:51.695610,2026-01-23,18:40:51,18,ILLEGAL_TURN,14,153,SMALL,N/A,LANE2,RED,43.64,550,599
2026-01-23T18:40:54.144536,2026-01-23,18:40:54,18,ILLEGAL_TURN,15,161,SMALL,N/A,LANE2,RED,56.52,573,636
2026-01-23T18:40:59.958333,2026-01-23,18:40:59,18,ILLEGAL_TURN,16,169,SMALL,N/A,LANE2,RED,74.74,537,530
2026-01-23T18:41:04.175853,2026-01-23,18:41:04,18,ILLEGAL_TURN,17,170,SMALL,N/A,LANE2,RED,46.95,534,613
2026-01-23T18:41:06.086928,2026-01-23,18:41:06,18,ILLEGAL_TURN,18,184,SMALL,N/A,LANE1,RED,206.0,547,256
2026-01-23T18:41:06.363998,2026-01-23,18:41:06,18,ILLEGAL_TURN,19,186,SMALL,N/A,LANE2,RED,24.6,503,641
2026-01-23T18:41:06.932923,2026-01-23,18:41:06,18,ILLEGAL_TURN,20,185,SMALL,N/A,LANE2,RED,11.44,553,421
2026-01-23T18:41:07.017319,2026-01-23,18:41:07,18,RED_LIGHT_VIOLATION,21,185,SMALL,N/A,LANE2,RED,23.91,557,420
2026-01-23T18:41:07.195033,2026-01-23,18:41:07,18,ILLEGAL_TURN,22,183,SMALL,N/A,LANE2,RED,44.76,741,709
2026-01-23T18:41:09.451161,2026-01-23,18:41:09,18,ILLEGAL_TURN,23,189,SMALL,N/A,LANE2,RED,18.09,515,557
2026-01-23T18:41:19.776479,2026-01-23,18:41:19,18,ILLEGAL_TURN,1,4,SMALL,N/A,LANE2,GREEN,5.99,740,684
2026-01-23T18:41:20.903043,2026-01-23,18:41:20,18,ILLEGAL_TURN,2,5,SMALL,N/A,LANE2,GREEN,7.58,564,431
2026-01-23T18:41:27.272625,2026-01-23,18:41:27,18,ILLEGAL_TURN,3,14,SMALL,N/A,LANE2,GREEN,5.97,551,433
2026-01-23T18:41:29.986060,2026-01-23,18:41:29,18,ILLEGAL_TURN,4,17,SMALL,N/A,LANE2,GREEN,12.94,740,685
2026-01-23T18:41:40.592067,2026-01-23,18:41:40,18,ILLEGAL_TURN,5,33,SMALL,N/A,LANE2,RED,78.93,648,609
2026-01-23T18:41:43.605804,2026-01-23,18:41:43,18,ILLEGAL_TURN,6,35,SMALL,N/A,LANE2,RED,258.41,766,674
2026-01-23T18:42:14.928964,2026-01-23,18:42:14,18,ILLEGAL_TURN,7,43,SMALL,N/A,LANE2,RED,340.49,745,657
2026-01-23T18:42:17.379040,2026-01-23,18:42:17,18,ILLEGAL_TURN,8,50,SMALL,N/A,LANE1,RED,47.33,566,291
2026-01-23T18:42:17.631112,2026-01-23,18:42:17,18,ILLEGAL_TURN,9,49,SMALL,N/A,LANE2,GREEN,20.14,556,436
2026-01-23T18:42:25.066843,2026-01-23,18:42:25,18,ILLEGAL_TURN,10,61,SMALL,N/A,LANE2,GREEN,10.86,709,689
2026-01-23T18:42:31.343766,2026-01-23,18:42:31,18,ILLEGAL_TURN,11,72,SMALL,N/A,LANE2,RED,38.4,551,613
2026-02-10T12:39:33.391906,2026-02-10,12:39:33,12,ILLEGAL_TURN,1,52,SMALL,N/A,LANE2,RED,20.77,580,425
2026-02-10T12:39:38.013848,2026-02-10,12:39:38,12,ILLEGAL_TURN,2,2,SMALL,N/A,LANE1,GREEN,2.8,537,33
2026-02-10T12:39:39.916927,2026-02-10,12:39:39,12,ILLEGAL_TURN,3,4,SMALL,N/A,LANE2,RED,4.95,720,556
2026-02-10T12:39:42.084596,2026-02-10,12:39:42,12,ILLEGAL_TURN,4,80,SMALL,N/A,LANE2,RED,18.66,625,504
2026-02-10T12:39:48.183489,2026-02-10,12:39:48,12,ILLEGAL_TURN,5,68,SMALL,N/A,LANE2,RED,3.89,558,575
2026-02-10T12:39:51.283049,2026-02-10,12:39:51,12,ILLEGAL_TURN,6,12,SMALL,N/A,LANE2,RED,64.79,623,620
2026-02-10T12:40:00.183133,2026-02-10,12:40:00,12,ILLEGAL_TURN,7,126,SMALL,N/A,LANE2,RED,164.3,735,552
2026-02-10T12:41:03.844022,2026-02-10,12:41:03,12,ILLEGAL_TURN,1,24,SMALL,N/A,LANE1,RED,5.12,643,63
2026-02-10T12:43:10.419317,2026-02-10,12:43:10,12,ILLEGAL_TURN,1,103,SMALL,N/A,LANE2,GREEN,5.56,521,600
2026-02-10T12:43:14.456115,2026-02-10,12:43:14,12,ILLEGAL_TURN,2,112,SMALL,N/A,LANE1,RED,18.11,621,84
2026-02-10T12:43:14.645838,2026-02-10,12:43:14,12,ILLEGAL_TURN,3,94,SMALL,N/A,LANE2,GREEN,4.52,587,503
2026-02-10T12:43:16.186832,2026-02-10,12:43:16,12,ILLEGAL_TURN,4,68,SMALL,N/A,LANE1,RED,3.47,708,93
2026-02-10T12:43:17.058687,2026-02-10,12:43:17,12,ILLEGAL_TURN,5,19,SMALL,N/A,LANE2,GREEN,3.73,598,511
2026-02-10T12:51:14.734203,2026-02-10,12:51:14,12,ILLEGAL_TURN,1,64,SMALL,N/A,LANE1,RED,4.58,574,293
2026-02-10T12:51:15.756601,2026-02-10,12:51:15,12,ILLEGAL_TURN,2,84,SMALL,N/A,LANE1,RED,2.15,649,41
2026-02-10T12:51:30.022620,2026-02-10,12:51:30,12,ILLEGAL_TURN,3,201,SMALL,N/A,LANE1,RED,2.84,603,150
2026-02-10T12:51:37.394132,2026-02-10,12:51:37,12,RED_LIGHT_VIOLATION,4,210,SMALL,N/A,LANE2,RED,5.51,634,420
2026-02-10T12:58:48.718694,2026-02-10,12:58:48,12,ILLEGAL_TURN,1,85,SMALL,N/A,LANE1,GREEN,5.6,602,227
2026-02-10T13:07:41.672140,2026-02-10,13:07:41,13,ILLEGAL_TURN,1,9,SMALL,N/A,LANE1,RED,2.32,707,226
2026-02-10T13:08:48.313126,2026-02-10,13:08:48,13,ILLEGAL_TURN,1,23,SMALL,N/A,LANE2,RED,3.13,701,573
2026-02-10T14:07:09.937136,2026-02-10,14:07:09,14,ILLEGAL_TURN,1,23,MEDIUM,N/A,LANE2,GREEN,16.45,507,676
2026-02-10T14:08:03.116317,2026-02-10,14:08:03,14,ILLEGAL_TURN,2,34,MEDIUM,N/A,LANE2,GREEN,48.56,629,429
2026-02-10T14:08:03.304066,2026-02-10,14:08:03,14,ILLEGAL_TURN,3,33,SMALL,N/A,LANE2,GREEN,49.01,591,572
2026-02-10T14:09:19.104019,2026-02-10,14:09:19,14,ILLEGAL_TURN,4,57,SMALL,N/A,LANE2,RED,241.24,600,677
2026-02-10T14:09:47.444476,2026-02-10,14:09:47,14,ILLEGAL_TURN,5,67,MEDIUM,N/A,LANE2,GREEN,346.41,666,598
2026-02-10T14:10:42.567662,2026-02-10,14:10:42,14,ILLEGAL_TURN,6,78,SMALL,N/A,LANE2,GREEN,165.66,633,653
2026-02-10T14:10:47.463181,2026-02-10,14:10:47,14,ILLEGAL_TURN,7,80,SMALL,N/A,LANE2,GREEN,59.39,652,644
2026-02-10T14:10:47.697784,2026-02-10,14:10:47,14,ILLEGAL_TURN,8,79,SMALL,N/A,LANE2,GREEN,18.73,650,514
2026-02-10T14:10:47.790710,2026-02-10,14:10:47,14,ILLEGAL_TURN,9,81,SMALL,N/A,LANE2,GREEN,8.3,609,614
2026-02-10T14:12:29.721837,2026-02-10,14:12:29,14,ILLEGAL_TURN,10,101,MEDIUM,N/A,LANE2,RED,4.49,672,619
2026-02-10T14:12:30.990304,2026-02-10,14:12:30,14,ILLEGAL_TURN,11,108,SMALL,N/A,LANE1,RED,4.85,616,96
2026-02-10T14:12:31.083638,2026-02-10,14:12:31,14,ILLEGAL_TURN,12,116,SMALL,N/A,LANE1,RED,17.94,597,93
2026-02-10T14:12:31.663671,2026-02-10,14:12:31,14,ILLEGAL_TURN,13,109,SMALL,N/A,LANE1,RED,9.25,496,95
2026-02-10T14:12:31.710386,2026-02-10,14:12:31,14,ILLEGAL_TURN,14,100,MEDIUM,N/A,LANE2,RED,10.45,532,633
2026-02-10T14:13:17.317268,2026-02-10,14:13:17,14,ILLEGAL_TURN,1,5,MEDIUM,N/A,LANE1,GREEN,20.6,663,99
2026-02-10T14:13:18.465366,2026-02-10,14:13:18,14,ILLEGAL_TURN,2,6,MEDIUM,N/A,LANE1,GREEN,6.35,530,100
2026-02-10T14:13:18.683670,2026-02-10,14:13:18,14,ILLEGAL_TURN,3,13,LARGE,N/A,LANE2,GREEN,64.74,666,563
2026-02-10T14:13:19.007178,2026-02-10,14:13:19,14,ILLEGAL_TURN,4,8,MEDIUM,N/A,LANE1,GREEN,21.37,600,98
2026-02-10T14:13:23.403611,2026-02-10,14:13:23,14,ILLEGAL_TURN,5,16,SMALL,N/A,LANE1,GREEN,129.21,616,35
2026-02-10T14:16:51.434454,2026-02-10,14:16:51,14,ILLEGAL_TURN,1,3,MEDIUM,N/A,LANE1,GREEN,359.74,600,92
2026-02-10T14:16:52.124919,2026-02-10,14:16:52,14,ILLEGAL_TURN,2,16,SMALL,N/A,LANE2,RED,145.25,684,685
2026-02-10T14:16:52.524728,2026-02-10,14:16:52,14,ILLEGAL_TURN,3,14,SMALL,N/A,LANE2,RED,36.61,551,631
2026-02-10T14:16:52.604424,2026-02-10,14:16:52,14,ILLEGAL_TURN,4,5,SMALL,N/A,LANE2,RED,43.21,498,546
2026-02-10T14:16:54.859501,2026-02-10,14:16:54,14,ILLEGAL_TURN,5,9,SMALL,N/A,LANE2,RED,291.38,554,625
2026-02-10T14:17:01.867354,2026-02-10,14:17:01,14,ILLEGAL_TURN,6,18,SMALL,N/A,LANE2,RED,7.61,482,576
2026-02-10T14:17:01.867354,2026-02-10,14:17:01,14,ILLEGAL_TURN,7,25,MEDIUM,N/A,LANE2,RED,15.94,683,674
2026-02-10T14:17:03.851966,2026-02-10,14:17:03,14,ILLEGAL_TURN,8,21,SMALL,N/A,LANE2,RED,10.59,692,422
2026-02-10T14:17:05.467589,2026-02-10,14:17:05,14,ILLEGAL_TURN,9,30,LARGE,N/A,LANE2,GREEN,54.51,694,500
2026-02-10T14:28:17.646199,2026-02-10,14:28:17,14,RED_LIGHT_VIOLATION,1,178,SMALL,N/A,LANE2,RED,46.37,539,420
2026-02-10T17:30:08.113996,2026-02-10,17:30:08,17,RED_LIGHT_VIOLATION,1,11,SMALL,N/A,LANE4,RED,10.83,479,390
2026-02-11T08:43:40.815532,2026-02-11,08:43:40,8,RED_LIGHT_VIOLATION,1,215,SMALL,N/A,LANE4,RED,118.1,438,202
