timestamp,event_type,event_id,lane,vehicle_id,vehicle_type,license_plate,description,location
2026-02-15T14:29:58.403952,ACCIDENT,1,LANE2,1,SMALL,N/A,"Collision detected between vehicles (IDs: 1, 18) in LANE2","(531, 696)"
2026-02-15T15:11:49.400893,RED_LIGHT_VIOLATION,1,LANE4,12,SMALL,N/A,Vehicle 12 ran red light in LANE4,"(480, 362)"
2026-02-15T15:15:38.792453,RED_LIGHT_VIOLATION,1,LANE2,48,MEDIUM,N/A,Vehicle 48 ran red light in LANE2,"(667, 442)"
2026-02-15T15:27:40.050639,ACCIDENT,1,LANE3,6,SMALL,N/A,"Collision detected between vehicles (IDs: 6, 7) in LANE3","(808, 364)"
2026-02-15T15:27:43.940745,ACCIDENT,2,LANE3,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 11) in LANE3","(797, 363)"
2026-02-15T15:27:44.275534,ACCIDENT,3,LANE2,10,SMALL,N/A,"Collision detected between vehicles (IDs: 10, 12) in LANE2","(678, 506)"
2026-02-15T15:27:44.611780,ACCIDENT,4,LANE2,13,SMALL,N/A,"Collision detected between vehicles (IDs: 13, 14) in LANE2","(682, 644)"
2026-02-15T15:27:46.627413,ACCIDENT,5,LANE2,1,LARGE,N/A,"Collision detected between vehicles (IDs: 1, 17) in LANE2","(531, 570)"
2026-02-15T15:27:46.627441,ACCIDENT,6,LANE2,2,MEDIUM,N/A,"Collision detected between vehicles (IDs: 2, 17) in LANE2","(530, 499)"
2026-02-15T15:29:14.564412,ACCIDENT,7,LANE2,44,UNKNOWN,N/A,"Collision detected between vehicles (IDs: 44, 54) in LANE2","(560, 615)"
2026-02-15T15:29:22.373782,ACCIDENT,8,LANE3,58,LARGE,N/A,"Collision detected between vehicles (IDs: 58, 59) in LANE3","(979, 374)"
2026-02-15T15:29:22.933367,ACCIDENT,9,LANE2,57,SMALL,N/A,"Collision detected between vehicles (IDs: 57, 60) in LANE2","(682, 684)"
2026-02-15T15:29:22.933381,ACCIDENT,10,LANE2,57,SMALL,N/A,"Collision detected between vehicles (IDs: 57, 61) in LANE2","(627, 673)"
2026-02-15T15:29:23.383260,ACCIDENT,11,LANE4,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 63) in LANE4","(374, 383)"
2026-02-15T15:29:24.710476,ACCIDENT,12,LANE3,66,SMALL,N/A,"Collision detected between vehicles (IDs: 66, 68) in LANE3","(740, 360)"
2026-02-15T15:29:25.046692,ACCIDENT,13,LANE3,74,SMALL,N/A,"Collision detected between vehicles (IDs: 74, 75) in LANE3","(855, 267)"
2026-02-15T15:29:28.053537,ACCIDENT,14,LANE4,77,LARGE,N/A,"Collision detected between vehicles (IDs: 77, 78) in LANE4","(343, 361)"
2026-02-15T15:29:31.286425,ACCIDENT,15,LANE2,81,SMALL,N/A,"Collision detected between vehicles (IDs: 81, 82) in LANE2","(677, 644)"
2026-02-15T15:29:58.004471,ACCIDENT,1,LANE4,5,SMALL,N/A,"Collision detected between vehicles (IDs: 5, 7) in LANE4","(280, 359)"
2026-02-15T15:29:58.546518,ACCIDENT,2,LANE3,8,SMALL,N/A,"Collision detected between vehicles (IDs: 8, 9) in LANE3","(799, 363)"
2026-02-15T15:30:01.780306,ACCIDENT,3,LANE2,4,SMALL,N/A,"Collision detected between vehicles (IDs: 4, 10) in LANE2","(684, 507)"
2026-02-15T15:31:58.374481,ACCIDENT,4,LANE4,5,SMALL,N/A,"Collision detected between vehicles (IDs: 5, 7) in LANE4","(281, 359)"
2026-02-15T15:33:58.536764,ACCIDENT,5,LANE4,5,SMALL,N/A,"Collision detected between vehicles (IDs: 5, 7) in LANE4","(283, 360)"
2026-02-15T15:35:53.190724,ACCIDENT,1,LANE2,1,MEDIUM,N/A,"Collision detected between vehicles (IDs: 1, 5) in LANE2","(690, 613)"
2026-02-15T15:35:53.754334,ACCIDENT,2,LANE4,7,SMALL,N/A,"Collision detected between vehicles (IDs: 7, 8) in LANE4","(278, 360)"
2026-02-15T15:35:54.757926,ACCIDENT,3,LANE3,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 10) in LANE3","(799, 369)"
2026-02-15T15:37:53.912624,ACCIDENT,4,LANE4,7,SMALL,N/A,"Collision detected between vehicles (IDs: 7, 8) in LANE4","(283, 360)"
2026-02-15T15:39:54.300739,ACCIDENT,5,LANE4,7,SMALL,N/A,"Collision detected between vehicles (IDs: 7, 8) in LANE4","(283, 360)"
2026-02-15T15:41:54.449662,ACCIDENT,6,LANE4,7,SMALL,N/A,"Collision detected between vehicles (IDs: 7, 8) in LANE4","(283, 360)"
2026-02-15T15:43:20.468444,ACCIDENT,3,LANE2,1,MEDIUM,N/A,"Collision detected between vehicles (IDs: 1, 6) in LANE2","(690, 655)"
2026-02-15T15:43:20.468616,ACCIDENT,4,LANE2,2,SMALL,N/A,"Collision detected between vehicles (IDs: 2, 6) in LANE2","(685, 585)"
2026-02-15T15:43:20.904542,ACCIDENT,13,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 10) in LANE4","(279, 361)"
2026-02-15T15:43:21.575568,ACCIDENT,18,LANE3,11,SMALL,N/A,"Collision detected between vehicles (IDs: 11, 12) in LANE3","(799, 367)"
2026-02-15T15:43:24.919985,ACCIDENT,23,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 10) in LANE4","(278, 360)"
2026-02-15T15:43:26.024998,ACCIDENT,30,LANE2,2,SMALL,N/A,"Collision detected between vehicles (IDs: 2, 14) in LANE2","(675, 522)"
2026-02-15T15:43:29.047591,ACCIDENT,36,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 10) in LANE4","(282, 360)"
2026-02-15T15:43:38.969594,ACCIDENT,47,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 10) in LANE4","(283, 363)"
2026-02-15T15:43:43.304756,ACCIDENT,55,LANE4,4,LARGE,N/A,"Collision detected between vehicles (IDs: 4, 22) in LANE4","(424, 364)"
2026-02-15T15:43:43.528545,ACCIDENT,59,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 23) in LANE4","(269, 357)"
2026-02-15T15:43:47.994773,ACCIDENT,72,LANE4,4,LARGE,N/A,"Collision detected between vehicles (IDs: 4, 26) in LANE4","(369, 359)"
2026-02-15T15:43:47.994812,ACCIDENT,73,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 26) in LANE4","(287, 360)"
2026-02-15T15:43:49.545316,ACCIDENT,82,LANE4,27,SMALL,N/A,"Collision detected between vehicles (IDs: 27, 28) in LANE4","(369, 359)"
2026-02-15T15:43:53.783340,ACCIDENT,87,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 27) in LANE4","(287, 360)"
2026-02-15T15:43:57.802205,ACCIDENT,92,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 27) in LANE4","(286, 360)"
2026-02-15T15:43:57.802252,ACCIDENT,93,LANE4,27,SMALL,N/A,"Collision detected between vehicles (IDs: 27, 28) in LANE4","(369, 359)"
2026-02-15T15:44:01.817774,ACCIDENT,102,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 27) in LANE4","(287, 360)"
2026-02-15T15:44:01.817818,ACCIDENT,103,LANE4,27,SMALL,N/A,"Collision detected between vehicles (IDs: 27, 28) in LANE4","(369, 359)"
2026-02-15T15:44:05.836197,ACCIDENT,112,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 27) in LANE4","(287, 360)"
2026-02-15T15:44:05.836230,ACCIDENT,113,LANE4,27,SMALL,N/A,"Collision detected between vehicles (IDs: 27, 28) in LANE4","(369, 359)"
2026-02-15T15:44:09.177469,ACCIDENT,122,LANE4,36,SMALL,N/A,"Collision detected between vehicles (IDs: 36, 37) in LANE4","(369, 359)"
2026-02-15T15:44:14.074124,ACCIDENT,127,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 39) in LANE4","(286, 360)"
2026-02-15T15:44:18.090647,ACCIDENT,132,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 39) in LANE4","(286, 360)"
2026-02-15T15:44:22.106641,ACCIDENT,137,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 39) in LANE4","(287, 360)"
2026-02-15T15:44:26.123181,ACCIDENT,142,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 39) in LANE4","(286, 360)"
2026-02-15T15:44:30.124998,ACCIDENT,147,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 39) in LANE4","(292, 371)"
2026-02-15T15:44:30.571081,ACCIDENT,154,LANE2,24,SMALL,N/A,"Collision detected between vehicles (IDs: 24, 47) in LANE2","(537, 591)"
2026-02-15T15:44:30.795907,ACCIDENT,158,LANE2,46,SMALL,N/A,"Collision detected between vehicles (IDs: 46, 50) in LANE2","(660, 621)"
2026-02-15T15:44:35.259202,ACCIDENT,165,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 51) in LANE4","(291, 371)"
2026-02-15T15:44:39.483409,ACCIDENT,170,LANE4,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 51) in LANE4","(290, 371)"
2026-02-15T15:44:44.843626,ACCIDENT,176,LANE2,24,SMALL,N/A,"Collision detected between vehicles (IDs: 24, 56) in LANE2","(532, 590)"
2026-02-15T15:44:47.178689,ACCIDENT,181,LANE4,64,MEDIUM,N/A,"Collision detected between vehicles (IDs: 64, 65) in LANE4","(260, 364)"
2026-02-15T15:44:55.659136,ACCIDENT,187,LANE4,37,LARGE,N/A,"Collision detected between vehicles (IDs: 37, 64) in LANE4","(368, 361)"
2026-02-15T15:45:14.716841,ACCIDENT,194,LANE3,67,LARGE,N/A,"Collision detected between vehicles (IDs: 67, 81) in LANE3","(818, 225)"
2026-02-15T15:45:16.379389,ACCIDENT,199,LANE4,77,LARGE,N/A,"Collision detected between vehicles (IDs: 77, 83) in LANE4","(349, 367)"
2026-02-15T15:45:39.453477,ACCIDENT,208,LANE4,94,LARGE,N/A,"Collision detected between vehicles (IDs: 94, 95) in LANE4","(311, 369)"
2026-02-15T15:45:50.045682,ACCIDENT,216,LANE4,98,LARGE,N/A,"Collision detected between vehicles (IDs: 98, 101) in LANE4","(353, 361)"
2026-02-15T15:45:55.181375,ACCIDENT,221,LANE4,98,LARGE,N/A,"Collision detected between vehicles (IDs: 98, 101) in LANE4","(353, 361)"
2026-02-15T15:45:59.965493,ACCIDENT,226,LANE4,98,LARGE,N/A,"Collision detected between vehicles (IDs: 98, 101) in LANE4","(353, 361)"
2026-02-15T15:46:05.212005,ACCIDENT,231,LANE4,98,LARGE,N/A,"Collision detected between vehicles (IDs: 98, 101) in LANE4","(353, 361)"
2026-02-15T15:46:09.439196,ACCIDENT,236,LANE4,98,LARGE,N/A,"Collision detected between vehicles (IDs: 98, 101) in LANE4","(353, 361)"
2026-02-15T15:46:13.790354,ACCIDENT,241,LANE4,98,LARGE,N/A,"Collision detected between vehicles (IDs: 98, 101) in LANE4","(353, 361)"
2026-02-15T15:46:18.254678,ACCIDENT,246,LANE4,98,LARGE,N/A,"Collision detected between vehicles (IDs: 98, 101) in LANE4","(353, 361)"
2026-02-15T15:46:23.039030,ACCIDENT,251,LANE4,98,LARGE,N/A,"Collision detected between vehicles (IDs: 98, 101) in LANE4","(352, 361)"
2026-02-15T15:46:24.830260,ACCIDENT,256,LANE2,24,SMALL,N/A,"Collision detected between vehicles (IDs: 24, 110) in LANE2","(531, 557)"
2026-02-15T15:46:41.437249,ACCIDENT,268,LANE4,98,LARGE,N/A,"Collision detected between vehicles (IDs: 98, 101) in LANE4","(353, 361)"
2026-02-15T15:46:57.598922,RED_LIGHT_VIOLATION,1,LANE2,125,SMALL,N/A,Vehicle 125 ran red light in LANE2,"(540, 442)"
2026-02-15T15:46:58.496414,ACCIDENT,284,LANE4,101,LARGE,N/A,"Collision detected between vehicles (IDs: 101, 127) in LANE4","(375, 362)"
2026-02-15T15:47:07.070603,ACCIDENT,307,LANE2,133,SMALL,N/A,"Collision detected between vehicles (IDs: 133, 137) in LANE2","(667, 627)"
2026-02-15T15:47:07.181668,ACCIDENT,309,LANE2,135,UNKNOWN,N/A,"Collision detected between vehicles (IDs: 135, 136) in LANE2","(535, 547)"
2026-02-15T15:47:10.191049,ACCIDENT,317,LANE3,140,MEDIUM,N/A,"Collision detected between vehicles (IDs: 140, 141) in LANE3","(797, 363)"
2026-02-15T15:47:10.303866,ACCIDENT,318,LANE2,139,SMALL,N/A,"Collision detected between vehicles (IDs: 139, 142) in LANE2","(680, 493)"
2026-02-15T15:47:29.582763,ACCIDENT,328,LANE2,159,MEDIUM,N/A,"Collision detected between vehicles (IDs: 159, 160) in LANE2","(510, 459)"
2026-02-15T15:47:30.591826,ACCIDENT,336,LANE4,163,LARGE,N/A,"Collision detected between vehicles (IDs: 163, 165) in LANE4","(242, 365)"
2026-02-15T15:47:32.481742,ACCIDENT,344,LANE3,169,SMALL,N/A,"Collision detected between vehicles (IDs: 169, 170) in LANE3","(942, 200)"
2026-02-15T15:52:23.582457,ACCIDENT,1,LANE3,9,MEDIUM,N/A,"Collision detected between vehicles (IDs: 9, 11) in LANE3","(803, 365)"
2026-02-15T15:52:47.638897,ACCIDENT,1,LANE2,1,MEDIUM,N/A,"Collision detected between vehicles (IDs: 1, 2) in LANE2","(689, 614)"
2026-02-15T15:52:50.980914,ACCIDENT,8,LANE3,10,MEDIUM,N/A,"Collision detected between vehicles (IDs: 10, 11) in LANE3","(798, 369)"
2026-02-15T15:52:54.324755,ACCIDENT,13,LANE2,15,MEDIUM,N/A,"Collision detected between vehicles (IDs: 15, 16) in LANE2","(678, 481)"
2026-02-15T15:53:32.228974,ACCIDENT,18,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 28) in LANE4","(474, 414)"
2026-02-15T15:53:32.229190,ACCIDENT,19,LANE2,26,UNKNOWN,N/A,"Collision detected between vehicles (IDs: 26, 28) in LANE2","(539, 499)"
2026-02-15T15:53:58.196458,ACCIDENT,34,UNKNOWN,33,LARGE,N/A,"Collision detected between vehicles (IDs: 33, 34) in None","(717, 64)"
2026-02-15T15:54:45.353714,ACCIDENT,40,UNKNOWN,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in None","(471, 408)"
2026-02-15T15:54:45.353892,ACCIDENT,41,UNKNOWN,47,LARGE,N/A,"Collision detected between vehicles (IDs: 47, 48) in None","(786, 655)"
2026-02-15T15:54:49.366814,ACCIDENT,54,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(471, 409)"
2026-02-15T15:54:53.384315,ACCIDENT,59,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(472, 409)"
2026-02-15T15:54:57.385382,ACCIDENT,64,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(472, 409)"
2026-02-15T15:55:01.400906,ACCIDENT,69,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(472, 409)"
2026-02-15T15:55:05.418404,ACCIDENT,74,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(471, 409)"
2026-02-15T15:55:09.432487,ACCIDENT,79,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(471, 409)"
2026-02-15T15:55:15.001839,ACCIDENT,84,UNKNOWN,60,UNKNOWN,N/A,"Collision detected between vehicles (IDs: 60, 61) in None","(796, 669)"
2026-02-15T15:55:21.017721,ACCIDENT,89,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(472, 419)"
2026-02-15T15:55:25.032250,ACCIDENT,94,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(472, 419)"
2026-02-15T15:55:29.050242,ACCIDENT,99,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(471, 418)"
2026-02-15T15:55:33.066508,ACCIDENT,104,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(472, 419)"
2026-02-15T15:55:37.082103,ACCIDENT,109,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(471, 418)"
2026-02-15T15:55:41.082125,ACCIDENT,114,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(472, 418)"
2026-02-15T15:55:45.098191,ACCIDENT,119,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(472, 418)"
2026-02-15T15:55:49.113996,ACCIDENT,124,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(471, 418)"
2026-02-15T15:55:53.129499,ACCIDENT,129,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(472, 418)"
2026-02-15T15:55:57.147336,ACCIDENT,134,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(472, 418)"
2026-02-15T15:56:01.162478,ACCIDENT,139,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(471, 418)"
2026-02-15T15:56:05.163821,ACCIDENT,144,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(471, 418)"
2026-02-15T15:56:09.178944,ACCIDENT,149,LANE4,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 49) in LANE4","(472, 419)"
2026-02-15T15:56:20.779358,ACCIDENT,157,LANE2,49,UNKNOWN,N/A,"Collision detected between vehicles (IDs: 49, 65) in LANE2","(539, 543)"
2026-02-15T15:56:22.220452,ACCIDENT,167,UNKNOWN,69,UNKNOWN,N/A,"Collision detected between vehicles (IDs: 69, 70) in None","(813, 652)"
2026-02-15T15:56:33.036320,ACCIDENT,172,LANE4,4,LARGE,N/A,"Collision detected between vehicles (IDs: 4, 5) in LANE4","(310, 366)"
2026-02-15T15:56:33.261865,ACCIDENT,177,LANE4,78,MEDIUM,N/A,"Collision detected between vehicles (IDs: 78, 79) in LANE4","(452, 280)"
2026-02-15T15:56:33.485353,ACCIDENT,181,UNKNOWN,75,SMALL,N/A,"Collision detected between vehicles (IDs: 75, 80) in None","(769, 645)"
2026-02-15T15:56:41.962132,ACCIDENT,194,UNKNOWN,85,LARGE,N/A,"Collision detected between vehicles (IDs: 85, 90) in None","(762, 123)"
2026-02-15T15:57:23.085244,ACCIDENT,200,LANE3,99,MEDIUM,N/A,"Collision detected between vehicles (IDs: 99, 100) in LANE3","(793, 345)"
2026-02-15T15:57:31.564597,ACCIDENT,205,LANE3,99,MEDIUM,N/A,"Collision detected between vehicles (IDs: 99, 103) in LANE3","(811, 355)"
2026-02-15T15:57:32.685636,ACCIDENT,210,LANE3,104,LARGE,N/A,"Collision detected between vehicles (IDs: 104, 105) in LANE3","(848, 349)"
2026-02-15T15:57:36.685824,ACCIDENT,215,LANE3,104,LARGE,N/A,"Collision detected between vehicles (IDs: 104, 105) in LANE3","(848, 349)"
2026-02-15T15:57:40.701637,ACCIDENT,220,LANE3,104,LARGE,N/A,"Collision detected between vehicles (IDs: 104, 105) in LANE3","(848, 349)"
2026-02-15T15:57:44.716777,ACCIDENT,225,LANE3,104,LARGE,N/A,"Collision detected between vehicles (IDs: 104, 105) in LANE3","(848, 349)"
2026-02-15T15:57:55.198562,ACCIDENT,230,LANE3,106,LARGE,N/A,"Collision detected between vehicles (IDs: 106, 107) in LANE3","(851, 350)"
2026-02-15T15:58:03.327217,ACCIDENT,235,LANE3,108,LARGE,N/A,"Collision detected between vehicles (IDs: 108, 109) in LANE3","(844, 350)"
2026-02-15T15:58:22.063938,ACCIDENT,240,LANE3,111,LARGE,N/A,"Collision detected between vehicles (IDs: 111, 112) in LANE3","(846, 350)"
2026-02-15T15:58:33.215264,ACCIDENT,245,LANE3,113,LARGE,N/A,"Collision detected between vehicles (IDs: 113, 114) in LANE3","(847, 350)"
2026-02-15T15:58:35.103076,ACCIDENT,250,LANE3,115,LARGE,N/A,"Collision detected between vehicles (IDs: 115, 116) in LANE3","(846, 350)"
2026-02-15T15:58:40.563691,ACCIDENT,255,LANE3,117,LARGE,N/A,"Collision detected between vehicles (IDs: 117, 118) in LANE3","(846, 350)"
2026-02-15T15:58:42.577654,ACCIDENT,260,LANE3,120,LARGE,N/A,"Collision detected between vehicles (IDs: 120, 121) in LANE3","(846, 350)"
2026-02-15T15:58:44.463127,ACCIDENT,265,LANE3,122,LARGE,N/A,"Collision detected between vehicles (IDs: 122, 123) in LANE3","(846, 350)"
2026-02-15T16:04:10.207740,ACCIDENT,1,LANE3,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 6) in LANE3","(812, 358)"
2026-02-15T16:04:25.246738,ACCIDENT,10,LANE3,12,LARGE,N/A,"Collision detected between vehicles (IDs: 12, 13) in LANE3","(833, 350)"
2026-02-15T16:04:54.448099,ACCIDENT,22,LANE3,18,MEDIUM,N/A,"Collision detected between vehicles (IDs: 18, 20) in LANE3","(811, 352)"
2026-02-15T16:04:57.791576,ACCIDENT,30,INTERSECTION,19,SMALL,N/A,"Collision detected between vehicles (IDs: 19, 23) in INTERSECTION","(711, 354)"
2026-02-15T16:05:18.865022,ACCIDENT,39,UNKNOWN,33,MEDIUM,N/A,"Collision detected between vehicles (IDs: 33, 34) in None","(766, 634)"
2026-02-15T16:05:21.204898,RED_LIGHT_VIOLATION,1,LANE2,37,LARGE,N/A,Vehicle 37 ran red light in LANE2,"(667, 440)"
2026-02-15T16:05:20.994039,ACCIDENT,47,INTERSECTION,37,LARGE,N/A,"Collision detected between vehicles (IDs: 37, 40) in INTERSECTION","(665, 425)"
2026-02-15T16:07:17.589737,ACCIDENT,62,INTERSECTION,37,LARGE,N/A,"Collision detected between vehicles (IDs: 37, 42) in INTERSECTION","(663, 405)"
2026-02-15T16:07:34.856642,ACCIDENT,67,UNKNOWN,46,UNKNOWN,N/A,"Collision detected between vehicles (IDs: 46, 47) in None","(766, 604)"
2026-02-15T16:09:17.006065,ACCIDENT,1,LANE2,1,SMALL,N/A,"Collision detected between vehicles (IDs: 1, 2) in LANE2","(678, 567)"
2026-02-15T16:09:18.333496,ACCIDENT,6,LANE2,5,SMALL,N/A,"Collision detected between vehicles (IDs: 5, 6) in LANE2","(679, 612)"
2026-02-15T16:09:20.571895,ACCIDENT,11,LANE2,8,MEDIUM,N/A,"Collision detected between vehicles (IDs: 8, 9) in LANE2","(674, 611)"
2026-02-15T16:09:51.775227,ACCIDENT,17,LANE3,14,LARGE,N/A,"Collision detected between vehicles (IDs: 14, 19) in LANE3","(826, 344)"
2026-02-15T16:09:53.454930,ACCIDENT,22,INTERSECTION,13,LARGE,N/A,"Collision detected between vehicles (IDs: 13, 20) in INTERSECTION","(657, 356)"
2026-02-15T16:09:57.468558,ACCIDENT,27,LANE3,13,LARGE,N/A,"Collision detected between vehicles (IDs: 13, 14) in LANE3","(769, 347)"
2026-02-15T16:15:46.046614,ACCIDENT,3,LANE3,6,MEDIUM,N/A,"Collision detected between vehicles (IDs: 6, 7) in LANE3","(867, 342)"
2026-02-15T16:15:57.072612,ACCIDENT,9,UNKNOWN,9,SMALL,N/A,"Collision detected between vehicles (IDs: 9, 10) in None","(1041, 477)"
2026-02-15T16:16:54.653668,ACCIDENT,1,LANE3,4,UNKNOWN,N/A,"Collision detected between vehicles (IDs: 4, 5) in LANE3","(881, 313)"
2026-02-15T16:17:19.276684,ACCIDENT,10,LANE3,2,LARGE,N/A,"Collision detected between vehicles (IDs: 2, 8) in LANE3","(720, 359)"
2026-02-15T16:17:19.277240,ACCIDENT,11,LANE3,5,LARGE,N/A,"Collision detected between vehicles (IDs: 5, 8) in LANE3","(788, 362)"
2026-02-15T16:23:57.675530,ACCIDENT,21,LANE3,32,LARGE,N/A,"Collision detected between vehicles (IDs: 32, 33) in LANE3","(751, 355)"
2026-02-15T16:24:33.786917,ACCIDENT,26,LANE3,34,LARGE,N/A,"Collision detected between vehicles (IDs: 34, 35) in LANE3","(751, 356)"
2026-02-15T16:29:29.151889,ACCIDENT,1,LANE3,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 4) in LANE3","(750, 355)"
2026-02-15T16:29:31.052765,ACCIDENT,6,LANE2,1,LARGE,N/A,"Collision detected between vehicles (IDs: 1, 6) in LANE2","(679, 469)"
2026-02-15T16:29:36.061425,ACCIDENT,11,LANE3,8,LARGE,N/A,"Collision detected between vehicles (IDs: 8, 9) in LANE3","(750, 355)"
2026-02-15T16:29:53.008131,ACCIDENT,16,LANE3,8,LARGE,N/A,"Collision detected between vehicles (IDs: 8, 9) in LANE3","(751, 356)"
2026-02-15T16:29:53.454106,ACCIDENT,21,UNKNOWN,10,SMALL,N/A,"Collision detected between vehicles (IDs: 10, 11) in None","(769, 668)"
2026-02-15T16:30:27.048798,ACCIDENT,1,LANE3,3,LARGE,N/A,"Collision detected between vehicles (IDs: 3, 4) in LANE3","(749, 355)"
2026-02-15T16:30:30.725468,ACCIDENT,6,LANE2,1,LARGE,N/A,"Collision detected between vehicles (IDs: 1, 7) in LANE2","(681, 447)"
2026-02-15T16:30:33.959608,ACCIDENT,11,LANE3,8,LARGE,N/A,"Collision detected between vehicles (IDs: 8, 9) in LANE3","(751, 355)"
2026-02-15T16:30:53.575383,ACCIDENT,16,LANE3,8,LARGE,N/A,"Collision detected between vehicles (IDs: 8, 9) in LANE3","(751, 356)"
2026-02-15T16:30:54.588968,ACCIDENT,21,UNKNOWN,10,MEDIUM,N/A,"Collision detected between vehicles (IDs: 10, 11) in None","(766, 686)"
2026-02-15T16:31:10.522099,ACCIDENT,26,LANE3,8,LARGE,N/A,"Collision detected between vehicles (IDs: 8, 9) in LANE3","(750, 356)"
2026-02-15T16:31:20.891553,ACCIDENT,31,UNKNOWN,14,LARGE,N/A,"Collision detected between vehicles (IDs: 14, 15) in None","(996, 477)"
2026-02-15T16:31:28.237017,ACCIDENT,36,UNKNOWN,17,SMALL,N/A,"Collision detected between vehicles (IDs: 17, 18) in None","(767, 698)"
2026-02-15T16:31:31.802398,ACCIDENT,49,UNKNOWN,20,MEDIUM,N/A,"Collision detected between vehicles (IDs: 20, 23) in None","(930, 453)"
2026-02-15T16:31:31.802779,ACCIDENT,50,UNKNOWN,20,MEDIUM,N/A,"Collision detected between vehicles (IDs: 20, 24) in None","(945, 453)"
2026-02-15T16:31:31.803646,ACCIDENT,51,UNKNOWN,23,MEDIUM,N/A,"Collision detected between vehicles (IDs: 23, 24) in None","(945, 454)"
2026-02-15T16:31:43.409695,ACCIDENT,64,UNKNOWN,26,SMALL,N/A,"Collision detected between vehicles (IDs: 26, 27) in None","(1045, 460)"
2026-02-15T16:31:43.410009,ACCIDENT,65,UNKNOWN,26,SMALL,N/A,"Collision detected between vehicles (IDs: 26, 28) in None","(1021, 438)"
2026-02-15T16:31:43.411420,ACCIDENT,66,UNKNOWN,27,UNKNOWN,N/A,"Collision detected between vehicles (IDs: 27, 28) in None","(1045, 459)"
2026-02-15T16:31:45.640994,ACCIDENT,79,UNKNOWN,30,LARGE,N/A,"Collision detected between vehicles (IDs: 30, 32) in None","(994, 484)"
2026-02-15T16:31:45.968285,ACCIDENT,86,UNKNOWN,31,MEDIUM,N/A,"Collision detected between vehicles (IDs: 31, 33) in None","(766, 445)"
2026-02-15T16:31:58.904353,ACCIDENT,93,LANE2,1,LARGE,N/A,"Collision detected between vehicles (IDs: 1, 38) in LANE2","(668, 515)"
